insert_time;insert_comparations;insert_modifications;search_time;search_comparations;search_modifications;delete_time;delete_comparations;delete_modifications
0.108834776;28878615;14580045;0.077460305;20186563;9162265;0.144488981;26171327;10115982;
0.105383019;28878615;14580045;0.077691144;20186563;9162265;0.146081153;26171327;10115982;
0.105338842;28878615;14580045;0.076414071;20186563;9162265;0.143814311;26171327;10115982;
0.107787078;28878615;14580045;0.076931922;20186563;9162265;0.144062703;26171327;10115982;
0.106958516;28878615;14580045;0.085020348;20186563;9162265;0.105290567;26171327;10115982;
0.107173264;28878615;14580045;0.077157494;20186563;9162265;0.14910283;26171327;10115982;
0.109836541;28878615;14580045;0.07619903;20186563;9162265;0.144507705;26171327;10115982;
0.106861968;28878615;14580045;0.07760191;20186563;9162265;0.144827193;26171327;10115982;
0.107007961;28878615;14580045;0.07695562;20186563;9162265;0.144844454;26171327;10115982;
0.113050729;28878615;14580045;0.074875438;20186563;9162265;0.114673037;26171327;10115982;
0.107653958;28878615;14580045;0.076804361;20186563;9162265;0.143775691;26171327;10115982;
0.107616509;28878615;14580045;0.077321919;20186563;9162265;0.142772172;26171327;10115982;
0.107234704;28878615;14580045;0.076182061;20186563;9162265;0.142958247;26171327;10115982;
0.10731282;28878615;14580045;0.077340059;20186563;9162265;0.152881096;26171327;10115982;
0.112754647;28878615;14580045;0.07608405;20186563;9162265;0.13516561;26171327;10115982;
0.106281214;28878615;14580045;0.076959716;20186563;9162265;0.143436601;26171327;10115982;
0.108327165;28878615;14580045;0.076519689;20186563;9162265;0.144970261;26171327;10115982;
0.107911129;28878615;14580045;0.076102482;20186563;9162265;0.145000688;26171327;10115982;
0.10771891;28878615;14580045;0.07752116;20186563;9162265;0.144638191;26171327;10115982;
0.115651688;28878615;14580045;0.076531684;20186563;9162265;0.14437634;26171327;10115982;
0.109458246;28878615;14580045;0.075893294;20186563;9162265;0.145283019;26171327;10115982;
0.107778009;28878615;14580045;0.076880136;20186563;9162265;0.14666103;26171327;10115982;
0.106841195;28878615;14580045;0.076062985;20186563;9162265;0.149014766;26171327;10115982;
0.10965105;28878615;14580045;0.077139355;20186563;9162265;0.130329406;26171327;10115982;
0.105673543;28878615;14580045;0.076991021;20186563;9162265;0.147879004;26171327;10115982;
0.106790873;28878615;14580045;0.077973183;20186563;9162265;0.142966439;26171327;10115982;
0.10842664;28878615;14580045;0.078665992;20186563;9162265;0.144295591;26171327;10115982;
0.107366361;28878615;14580045;0.07814463;20186563;9162265;0.144380437;26171327;10115982;
0.106345287;28878615;14580045;0.089133316;20186563;9162265;0.099541833;26171327;10115982;
0.10551731;28878615;14580045;0.0779843;20186563;9162265;0.14718444;26171327;10115982;
0.104720931;28878615;14580045;0.076887159;20186563;9162265;0.141687025;26171327;10115982;
0.105428076;28878615;14580045;0.076625014;20186563;9162265;0.145673309;26171327;10115982;
0.108120903;28878615;14580045;0.07834036;20186563;9162265;0.144106297;26171327;10115982;
0.117858846;28878615;14580045;0.070391197;20186563;9162265;0.100459045;26171327;10115982;
