insert_time;insert_comparations;insert_modifications;search_time;search_comparations;search_modifications;delete_time;delete_comparations;delete_modifications
0,113541371;10880514;3193751;0,050660479;5575015;0;0,088851277;9794607;2772111;
0,106757812;10880514;3193751;0,054736876;5575015;0;0,087216389;9794607;2772111;
0,102497096;10880514;3193751;0,051248255;5575015;0;0,088291296;9794607;2772111;
0,096317112;10880514;3193751;0,048171576;5575015;0;0,084482017;9794607;2772111;
0,105617661;10880514;3193751;0,05456894;5575015;0;0,097681665;9794607;2772111;
0,119176002;10880514;3193751;0,063608809;5575015;0;0,092511344;9794607;2772111;
0,104272127;10880514;3193751;0,050855625;5575015;0;0,090469197;9794607;2772111;
0,103794065;10880514;3193751;0,052098468;5575015;0;0,092345164;9794607;2772111;
0,096748947;10880514;3193751;0,048436645;5575015;0;0,084038479;9794607;2772111;
0,104153927;10880514;3193751;0,053104328;5575015;0;0,089863281;9794607;2772111;
0,107060038;10880514;3193751;0,053710535;5575015;0;0,088655839;9794607;2772111;
0,10338739;10880514;3193751;0,051346267;5575015;0;0,088875561;9794607;2772111;
0,103550061;10880514;3193751;0,051164873;5575015;0;0,088334011;9794607;2772111;
0,098870967;10880514;3193751;0,046827796;5575015;0;0,082345661;9794607;2772111;
0,10221652;10880514;3193751;0,052178633;5575015;0;0,096177849;9794607;2772111;
0,105029886;10880514;3193751;0,051392493;5575015;0;0,095677843;9794607;2772111;
0,103651582;10880514;3193751;0,051690916;5575015;0;0,088404228;9794607;2772111;
0,103072584;10880514;3193751;0,050614254;5575015;0;0,086675424;9794607;2772111;
0,101978367;10880514;3193751;0,045292088;5575015;0;0,074640503;9794607;2772111;
0,106591632;10880514;3193751;0,052309119;5575015;0;0,092712048;9794607;2772111;
