insert_time;insert_comparations;insert_modifications;search_time;search_comparations;search_modifications;delete_time;delete_comparations;delete_modifications
0,031282896;1637666;755845;0,069535133;6135476;2492963;0,064668794;5615808;2105212;
0,030736958;1637666;755845;0,069255435;6135476;2492963;0,066964602;5615808;2105212;
0,030886754;1637666;755845;0,070189322;6135476;2492963;0,065887354;5615808;2105212;
0,031005831;1637666;755845;0,068771522;6135476;2492963;0,065590979;5615808;2105212;
0,033434465;1637666;755845;0,069015527;6135476;2492963;0,065073129;5615808;2105212;
0,03041747;1637666;755845;0,068389132;6135476;2492963;0,068069643;5615808;2105212;
0,030639239;1637666;755845;0,06897837;6135476;2492963;0,064761248;5615808;2105212;
0,030400501;1637666;755845;0,06928674;6135476;2492963;0,068502064;5615808;2105212;
0,030463989;1637666;755845;0,069128752;6135476;2492963;0,065733755;5615808;2105212;
0,030512263;1637666;755845;0,093054064;6135476;2492963;0,043297922;5615808;2105212;
0,03069629;1637666;755845;0,07120952;6135476;2492963;0,071385647;5615808;2105212;
0,030267381;1637666;755845;0,083898922;6135476;2492963;0,044100153;5615808;2105212;
0,030724085;1637666;755845;0,068651861;6135476;2492963;0,066123459;5615808;2105212;
0,03085779;1637666;755845;0,077276863;6135476;2492963;0,044397405;5615808;2105212;
0,03082707;1637666;755845;0,068671463;6135476;2492963;0,066423637;5615808;2105212;
0,030831751;1637666;755845;0,079311112;6135476;2492963;0,044467916;5615808;2105212;
0,030995006;1637666;755845;0,070285579;6135476;2492963;0,065694549;5615808;2105212;
0,031428011;1637666;755845;0,081103111;6135476;2492963;0,044659549;5615808;2105212;
0,03055849;1637666;755845;0,072626735;6135476;2492963;0,065565819;5615808;2105212;
0,030645383;1637666;755845;0,086189463;6135476;2492963;0,044370196;5615808;2105212;
0,030579554;1637666;755845;0,067586024;6135476;2492963;0,068459934;5615808;2105212;
0,030834092;1637666;755845;0,086040545;6135476;2492963;0,043146371;5615808;2105212;
0,03087037;1637666;755845;0,070910803;6135476;2492963;0,067297255;5615808;2105212;
0,030566682;1637666;755845;0,087820549;6135476;2492963;0,043448304;5615808;2105212;
